截止日期_EndDt,月末标识_MonFlg,季末标识_QtrFlg,年末标识_YrFlg,政策性银行及国家开发银行总资产()_PolBanNatDevBank,大型商业银行总资产()_LarComBank,股份制商业银行总资产()_JoiComBan,城市商业银行总资产()_CitComBan,农村商业银行总资产()_RurComBan,农村合作银行总资产_RurCooBan,城市信用社总资产()_UrbCreCoo,农村信用社总资产()_RurCreCoo,非银行金融机构总资产()_NonFinIns,外资银行总资产()_ForBank,新型农村金融机构和邮政储蓄银行总资产()_RurFinInsPosSav,原保险保费收入(元)_PreInc,业务及管理费_BusManExp,银行存款(元)_BankDepo,投资(元)_Investment,保险资产总额(元)_InsurTotAss,养老保险公司企业年金投资管理资产(元)_EndInsAss,境内上市公司数(A、B股)(家)_DomListCorporNum,境内上市外资股(B股)(家)_DomListForgShare,境外上市公司数(H股)(家)_OverListCorpNum,股票总发行股本(A、B、H股)(股)_TotStkABH,股票总发行股本(流通股本:A、B、H股)(股)_TotStkCircuABH,股票市价总值(A、B股)(元)_StkMakCapit,股票市价总值(股票流通市值:A、B股)(元)_StkMakCapitValue,日均股票成交金额(元)_AverDailStkTurn,股票有效帐户数(户)_StkEffAccountNum,证券投资基金数量(只)_NumSecuInvFund,交易所上市证券投资基金成交金额(元)_ExchgListSecu,股票成交金额(元)_StkTurn,固有资产余额(元)_InhAssBal,所有者权益(元)_OwnEqu,经营收入(元)_OpeInc,利润总额(元)_TotPro,人均利润(元)_ProPer,信托资产总额(元)_TrustTotAss,
2010-08-31,1,,,,,,,,,,,,,,1009913266000.0000,90735915400.0000,1284344150000.0000,3035432038000.0000,,,1947.0000,108.0000,161.0000,3179554000000.0000,2233913000000.0000,235121.3600,148750.3300,215322000000.0000,128471700.0000,638.0000,70178000000.0000,47370.8700,,,,,,
2010-09-30,1,1,,,,,,,,,,,,,1132429690000.0000,104524958700.0000,1307028486000.0000,3125310640000.0000,,,1976.0000,108.0000,161.0000,3201729000000.0000,2247143000000.0000,238740.3600,152413.1000,232526000000.0000,129473300.0000,652.0000,49982000000.0000,44180.0500,131425000000.0000,114220000000.0000,10942000000.0000,7600000000.0000,1340000.0000,29570.1600
2010-10-31,1,,,,,,,,,,,,,,1238308350000.0000,117599061200.0000,1306102010000.0000,3226456336000.0000,,,1997.0000,108.0000,163.0000,3221818000000.0000,2276756000000.0000,270133.5900,175984.8600,392737000000.0000,130681300.0000,657.0000,109753000000.0000,62837.8600,,,,,,
2010-11-30,1,,,,,,,,,,,,,,1344035301000.0000,131664194400.0000,1285403884000.0000,3249162359000.0000,,,2026.0000,108.0000,163.0000,3266344000000.0000,2486054000000.0000,264315.5800,190075.2000,392737000000.0000,132624800.0000,675.0000,138539000000.0000,82570.1300,,,,,,
2010-12-31,1,1,1,76521.0000,468943.0000,149037.0000,78526.0000,27670.0000,1500200000000.0000,2200000000.0000,6391100000000.0000,2089600000000.0000,1742300000000.0000,3510100000000.0000,1452797146000.0000,153835147000.0000,1390997143000.0000,3213665129000.0000,,,2063.0000,108.0000,165.0000,3318435000000.0000,2564203000000.0000,265422.5900,193110.4100,215573000000.0000,133910400.0000,704.0000,83713000000.0000,49581.7700,148344000000.0000,132020000000.0000,28395000000.0000,15876000000.0000,2120000.0000,30404.5500
2011-01-31,1,,,,,,,,,,,,,,171688603500.0000,13021452900.0000,1360902609000.0000,3342778485000.0000,,,2094.0000,108.0000,165.0000,3332050000000.0000,2591943000000.0000,261289.8500,192350.9400,173496400000.0000,129931000.0000,722.0000,56863000000.0000,34699.2800,,,,,,
2011-02-28,1,,,,,,,,,,,,,,308268317900.0000,24106320700.0000,1459912750000.0000,3367144005000.0000,,,2121.0000,108.0000,165.0000,3339666000000.0000,2607372000000.0000,276857.7200,204864.7300,250496000000.0000,130905000.0000,729.0000,53320000000.0000,37574.4100,,,,,,
2011-03-31,1,1,,,,,,,,,,,,,461715800300.0000,38544854300.0000,1625711366000.0000,3389928469000.0000,,,2151.0000,108.0000,165.0000,3355100000000.0000,2631628000000.0000,277662.1800,207838.9100,275213000000.0000,132733400.0000,748.0000,83021000000.0000,63298.8900,153518000000.0000,139472000000.0000,7067000000.0000,4719000000.0000,540000.0000,32680.3100
2011-04-30,1,,,,,,,,,,,,,,570800778700.0000,51986921100.0000,1526804151000.0000,3422572031000.0000,,,2175.0000,108.0000,165.0000,3390056000000.0000,2666632000000.0000,274637.3700,207513.6300,241712000000.0000,133674400.0000,763.0000,57373000000.0000,45925.3100,,,,,,
2011-05-31,1,,,,,,,,,,,,,,676763628300.0000,66452884100.0000,1550829106000.0000,3417364089000.0000,,,2201.0000,108.0000,166.0000,3439065000000.0000,2710746000000.0000,258191.3700,196869.6500,162252000000.0000,134525400.0000,780.0000,43423000000.0000,34072.9200,,,,,,
2011-06-30,1,1,,,,,,,,,,,,,805660526400.0000,82212237000.0000,1765764805000.0000,3439260786000.0000,,,2229.0000,108.0000,167.0000,3486006000000.0000,2749364000000.0000,264214.3400,200864.7900,149458000000.0000,135442400.0000,810.0000,39991000000.0000,31386.2500,161400000000.0000,144536000000.0000,17272000000.0000,11910000000.0000,1110000.0000,37420.1500
2011-07-31,1,,,,,,,,,,,,,,905518157300.0000,96839239400.0000,1598188965000.0000,3572716228000.0000,,,2249.0000,108.0000,168.0000,3528968000000.0000,2798181000000.0000,263380.6900,200023.4900,200822000000.0000,136896900.0000,819.0000,45590000000.0000,42172.5900,,,,,,
2011-08-31,1,,,,,,,,,,,,,,1007048090000.0000,111497628600.0000,1617470071000.0000,3584630235000.0000,,,2273.0000,108.0000,168.0000,3551224000000.0000,2832976000000.0000,254617.2000,193076.3700,160752000000.0000,137806200.0000,837.0000,49523000000.0000,36973.0200,,,,,,
2011-09-30,1,1,,,,,,,,,,,,,1125400651000.0000,128841524400.0000,1718330067000.0000,3542766002000.0000,,,2294.0000,108.0000,168.0000,3564457000000.0000,2840935000000.0000,231596.2700,176104.1900,106268000000.0000,138580600.0000,868.0000,44975000000.0000,22316.3400,164526000000.0000,149276000000.0000,26585000000.0000,18477000000.0000,1650000.0000,40977.7300
2011-10-31,1,,,,,,,,,,,,,,1222371678000.0000,143789123500.0000,1682820088000.0000,3684816409800.0000,,,2304.0000,108.0000,168.0000,3581119000000.0000,2851167000000.0000,242982.9200,184611.8900,129271000000.0000,139090800.0000,872.0000,46965000000.0000,20683.2600,,,,,,
2011-11-30,1,,,,,,,,,,,,,,1325760509000.0000,160771567200.0000,1667052725000.0000,3723585896600.0000,,,,,,,,,,,,,,32556.6500,,,,,,
2011-12-31,1,1,1,93133.0000,536336.0000,183794.0000,99845.0000,42527.0000,1402500000000.0000,3000000000.0000,7204700000000.0000,2606700000000.0000,2153500000000.0000,4353600000000.0000,1433925122000.0000,188237994700.0000,1773717103000.0000,3773667466000.0000,,,2342.0000,108.0000,171.0000,3609552000000.0000,2885026000000.0000,214758.1000,164921.3000,172806000000.0000,140503700.0000,915.0000,636580000000.0000,19990.8000,182508000000.0000,163278000000.0000,43929000000.0000,29857000000.0000,2500000.0000,48114.3800
2012-01-31,1,,,,,,,,,,,,,,189176236900.0000,15425470700.0000,1713922363000.0000,3822691372700.0000,,,2352.0000,108.0000,171.0000,3615259000000.0000,2899129000000.0000,220919.2800,171191.6900,110846870000.0000,135261400.0000,916.0000,49329000000.0000,16627.0300,,,,,,
2012-02-29,1,,,,,,,,,,,,,,327886240900.0000,29597117200.0000,1857226427000.0000,3848625016500.0000,,,2364.0000,108.0000,170.0000,3619462000000.0000,2906086000000.0000,238810.5200,184524.8800,160296000000.0000,136067100.0000,925.0000,69517000000.0000,33661.9800,,,,,,
2012-03-31,1,1,,,,,,,,,,,,,483481407900.0000,46726602600.0000,2069848235000.0000,3818392235000.0000,,,2389.0000,108.0000,170.0000,3658209000000.0000,2923578000000.0000,224704.9000,172635.1700,175594000000.0000,137033400.0000,956.0000,61149000000.0000,38630.6400,186735000000.0000,169810000000.0000,10617000000.0000,7718000000.0000,620000.0000,53016.0700
2012-04-30,1,,,,,,,,,,,,,,592206834100.0000,62967815900.0000,1934987008000.0000,3898443193000.0000,,,2403.0000,108.0000,171.0000,3677399000000.0000,2940466000000.0000,238177.9300,183644.4700,157876000000.0000,137354100.0000,969.0000,46211000000.0000,26838.9200,,,,,,
2012-05-31,1,,,,,,,,,,,,,,707829898700.0000,78689623000.0000,1989613301000.0000,3951878322000.0000,643676990.1000,,2422.0000,108.0000,171.0000,3722059000000.0000,2969364000000.0000,239308.0500,183743.6300,159728000000.0000,137788900.0000,995.0000,132273000000.0000,35140.1600,,,,,,
